dead,gis_code,name
,36070101,Gasharu
,36070102,Gitambi
,36070103,Hinduka
,36070104,Ituze
,36070105,Kamabuye
,36070106,Mubera
,36070107,Mutonga
,36070108,Ruhango
,36070109,Rukuraza
,36070110,Shanike
,36070201,Birindiro
,36070202,Busarabuye
,36070203,Bushenge
,36070204,Gihomba
,36070205,Kaberenge
,36070206,Kagari
,36070207,Kirume
,36070208,Matyazo
,36070209,Mpuzamahanga
,36070210,Mubuga
,36070211,Mugerero
,36070212,Nyabihanga
,36070213,Rebero
,36070301,Binyaburanga
,36070302,Buhinga
,36070303,Bumaranyota
,36070304,Bwiza
,36070305,Jyambere
,36070306,Kanoga
,36070307,Kariba
,36080101,Kabucuku
,36080102,Kabugarama
,36080103,Mpinga
,36080104,Mugenge
,36080105,Rwihene
,36080201,Kamagaju
,36080202,Kamonyi
,36080203,Kaninda
,36080204,Kazinda
,36080205,Kigarama
,36080206,Mugerero
,36080207,Njambwe
,36080208,Nyakibingo
,36080209,Nyamaganda
,36080210,Nyantaba
,36080301,Kabonabose
,36080302,Kabuga
,36080303,Karambo
,36080304,Kirehe
,36080305,Nzabuhaha
,36080306,Runanira
,36080401,Busasamana
,36080402,Idaga
,36080403,Kankuba
,36080404,Karama
,36080405,Nyakivomero
,36080406,Ruvuruga
,36090101,Gatovu
,36090102,Karambo
,36090103,Karangiro
,36090104,Mont Cyangugu
,36090105,Mundima
,36090106,Ngoma
,36090107,Ntwari
,36090201,Batero
,36090202,Burunga
,36090203,Kabeza
,36090204,Munyinya
,36090205,Murambi
,36090206,Nkurunziza
,36090301,Amahoro
,36090302,Badura
,36090303,Gitinda
,36090304,Kadasomwa
,36090305,Kannyogo
,36090306,Mbagira
,36090307,Mucyamo
,36090308,Ntemabiti
,36090309,Nyakayonga
,36090310,Rushakamba
,36090311,Umuganda
,36090401,Cyapa
,36100104,Kabamba
,36100105,Murira
,36100106,Nyakagoma
,36100107,Rubumba
,36100108,Rubyiro
,36100109,Rungunga
,36100201,Gatabuvuga
,36100202,Gatanga
,36100203,Kabeza
,36100204,Kindobwe
,36100205,Kiyovu
,36100206,Muhuta
,36100207,Nyakagenge
,36100208,Rebero
,36100209,Rugaragara
,36100210,Sanganiro
,36100211,Sano
,36100212,Umutuzo
,36100301,Busasamana
,36100302,Gakenke
,36100303,Kabarore
,36100304,Kamabuye
,36100305,Murabyo
,36100306,Nyabishunju
,36100307,Nyenyeri
,36100308,Ramiro
,36100309,Rubeho
,36110101,Birogo
,36110102,Buremera
,36110103,Cyirabyo A
,36110104,Cyirabyo B
,36110105,Gipfura
,36110106,Kabirizi
,36110107,Kamarebe
,36110108,Kanunga
,36110109,Mutara
,36110110,Ryabadugu
,36110201,Kabahire
,36110202,Karambo
,36110203,Winteko
,36110601,Kabageni
,36110602,Nyakanyinya
,36110603,Ruhimbi
,36110701,Byangoma
,36110702,Cyandarama
,36110703,Gatimbwa
,36110704,Kamutongo
,36110705,Karanjwa
,36110706,Mukorazuba
,36110707,Mutongo
,36110708,Rugerero
,36120101,Buganda
,36120102,Burege
,36120103,Kanyombya
,36120104,Karama
,36120105,Muhonga
,36120106,Rugarika
,36120201,Gatebe
,36120202,Hepfo
,36120203,Kavogo
,36120204,Muramba
,36120205,Nyabiranga
,36120206,Rweya
,36120301,Bahemba
,36120302,Busekanka
,36120303,Gafoka
,36120304,Muyange
,36120305,Rusunyu
,36120401,Kabutimbiri
,36120402,Kinyaga
,36130102,Giteme
,36130103,Kabashinga
,36130104,Ngoma
,36130105,Nyawenya
,36130106,Rebero
,36130201,Gaturo
,36130202,Nyakabanda
,36130203,Nyankumbira
,36130204,Rurembo
,36130301,Biraro
,36130302,Kaboneke
,36130303,Kabuga
,36130304,Mapfura
,36130401,Gashara
,36130402,Gitwa
,36130403,Kabuye
,36130404,Kanyinya
,36130405,Karenge
,36130406,Mbuga
,36130407,Muhora
,36130501,Gituro
,36130502,Mirara
,36130503,Nyabintare
,36130504,Rutarakiro
,36140101,Bahuro
,36140102,Cyandarama
,36140103,Kimpundu
,36140104,Kivugiza
,36140105,Madaho
,36140106,Njambwe
,36140107,Rubona
,36140108,Rutegamatwi
,36140201,Byugaro
,36140202,Gasarabuye
,36140203,Kabigohe
,36140204,Kabuga
,36140205,Kabuganza
,36140206,Kadashya
,36140207,Kamabuye
,36140208,Karongoro
,36140209,Mpinga
,36140210,Mukenke
,36140211,Rebero
,36140212,Ryamibuga
,36140301,Gashashi
,36140302,Gatagara
,36140303,Gatondo
,36140304,Gikombe
,36140305,Honga
,36140306,Kabinyugwe
,36140307,Kamajumba
,36140308,Migazo
,36140309,Muhora
,36140310,Rubona
,36140311,Rwamaraba
,36140401,Gako
,36140402,Gatarange
,36140403,Kigurwe
,36140404,Kinanira
,36140405,Kiyanza
,36140406,Nyarushishi
,36140407,Rugabe
,36140408,Rususa
,36140409,Ryamaraza
,36150101,Biteri
,36150102,Gacyamo
,36150103,Gahuna
,36150104,Gaseke
,36150105,Gashyuha
,36150106,Kabuye
,36150107,Kanoga
,36150108,Karambi
,36150109,Kaveya
,36150201,Bitendezi
,36150202,Gatambamo
,36150203,Kagabiro
,36150204,Kagenge
,36150205,Kinunga
,36150206,Muyange
,36150207,Rubona
,36150301,Bikinga
,36150302,Bugumya
,36150303,Gatare
,36150304,Gishagara
,36150305,Kamusana
,36150306,Kiyovu
,36150307,Mpoga
,36150308,Mukondo
,36150309,Murambi
,36150310,Nyakagoma
,36150311,Nyeshati
,36150312,Ruguti
,36150313,Ryamberu
,36150314,Segege
,36150315,Shaba
,36150316,Site
,36150401,Bunyereri
,36150402,Kamagerero
,36150403,Makoko
,36150404,Nkanga
,36150405,Ruhinga
,36150406,Rwimbogo
,36150501,Cyamura
,36150502,Kibirizi
,36150503,Nyamaronko
,36150504,Ruganzu
,36150505,Rukamba
,36150601,Barenga
,36150602,Gakungu
,36150603,Gatanga
,36150604,Gatare
,36150605,Mabuye
,36150606,Mizibira
,36150607,Peru
,36150608,Ryarubaka
,36160101,Bigando
,36160102,Kabumbwe
,36160103,Rwindare
,36160201,Bitaba
,36160202,Gacyamo
,36160203,Gitovu
,36160204,Karambi
,36160205,Nyamugari
,36160301,Bisenyi
,36160302,Kazuba
,36160303,Kigarama
,36160304,Mashya
,36160305,Mugerero
,36160306,Nyamagana
,36160307,Nyungu
,36160401,Kamanura
,36160402,Kanoga
,36160403,Kanyovu
,36160404,Kumana
,36160501,Cyimbogo
,36160502,Gihusi
,36160503,Gituza
,36160504,Kabayego
,36160601,Gisovu
,36160602,Njambwe
,36160603,Runyanzovu
,36160701,Gataramo
,36160702,Karambi
,36160703,Mugongo
,36160704,Rusambu
,36170101,Gashagwa
,36170102,Karunyerera
,36170103,Muguri
,36170104,Ngoma
,36170105,Ryarusaro
,36170201,Gihungwe
,36170202,Kacyiru
,36170203,Karagizwa
,36170204,Ndabereye
,36170301,Buganza
,36170302,Gacuriro
,36170303,Gisheke
,36170304,Kamina
,36170305,Nyagahanga
,36170306,Nyagasozi
,36170307,Ryagashyitsi
,36170308,Tare
,36170401,Gasharu
,36170402,Gatare
,36170403,Kinengwe
,36170404,Murindi
,36170405,Ruganzu
,36170406,Rugunga
,36170501,Gatovu
,36170502,Giti
,36170503,Kabuyange
,36170504,Rukoro
,36170505,Shariyo
,36170601,Gasave
,36170602,Kabugabo
,36170603,Kibirezi
,36170604,Kiranga
,36170605,Murambi
,36170606,Nyagahinga
,36170607,Peru
,36180101,Batura
,36180102,Gatanga
,36180103,Gishoma
,36180104,Makambi
,36180105,Nyabihanga
,36180106,Ruzeneko
,36180201,Kibare
,36180202,Murama
,36180203,Musigiti
,36180204,Nyarusebeya
,36180205,Renga
,36180206,Rungunga
,36180301,Gakombe
,36180302,Gatambamo
,36180303,Kabajoba
,36180304,Kamabuye
,36180305,Nyagashora
,36180401,Gatare
,36180402,Ntenyi
,36180403,Nyange
,36180404,Rukombe
,36180501,Cyunguriro
,36180502,Musumba
,36180503,Rubamba
,36180504,Rubuye
,36180505,Ruhinga
,37010101,Buhinga
,37010102,Bushekeri
,37010103,Buvungira
,37010104,Gasebeya
,37010105,Gisakura
,37010106,Kinzovu
,37010107,Mujabagiro
,37010108,Nkenga
,37010109,Ruvumbu
,37010110,Rwumba
,37010111,Winkamba
,37010112,Yove
,37010201,Bona
,37010202,Gahondo
,37010203,Kamina
,37010204,Karambi
,37010205,Kirombozi
,37010301,Bitare
,37010302,Buhembe
,37010303,Bukiro
,37010304,Cyeshero
,37010305,Kagarama
,37010306,Kanyovu
,37010307,Mashuhira
,37010308,Rugeregere
,37010401,Butangata
,37010402,Gatoki
,37010403,Kinini
,37010404,Mubuga
,37010405,Nyanza
,37010406,Rundwe
,37010407,Rweza
,37020101,Bagiramenyo
,37020102,Biguzi
,37020113,Rwashyamba
,37020201,Birava
,37020202,Buninda
,37020203,Bushenge
,37020204,Gasharu
,37020205,Gasumo
,37020206,Kabeza
,37020207,Mucuzi
,37020208,Rumanga
,37020209,Runyinya
,37020301,Gashirabwoba
,37020302,Gasura
,37020303,Gatare
,37020304,Kagatamu
,37020305,Karunga
,37020306,Kidashira
,37020307,Maherero
,37020308,Ruhinamavi
,37020309,Ruhinga I
,37020310,Ruhinga Ii
,37020401,Gahongo
,37020402,Gakombe
,37020403,Gasharu
,37020404,Karusimbi
,37020405,Kasenjara
,37020406,Kigaga
,37020407,Nyakagezi
,37020408,Remera
,37020409,Rwumuyaga
,37030101,Gasasa
,37030102,Hangari
,37030103,Kabuga
,37030104,Kayo
,37030105,Munini
,37030106,Mutuntu
,37030107,Rugabe
,37030108,Rugarama
,37030109,Ruhengeri
,37030110,Rwaramba
,37030201,Bigeyo
,37030202,Cyato
,37030203,Kamonyi
,37030204,Karehe
,37030205,Matyazo
,37030206,Muhingo
,37030207,Muremure
,37030208,Murenge
,37030209,Mutiti
,37030210,Nkomero
,37030211,Nyakabingo
,37030403,Gituntu
,37030404,Karambo
,37030405,Ntsinduka
,37030406,Rubeho
,37030407,Rwumba
,37040101,Butare
,37040102,Gahanda
,37040103,Gasharu
,37040104,Mbogo
,37040105,Nyakabungo
,37040106,Rugaragara
,37040107,Rwamatamu
,37040108,Rwatsi
,37040201,Birehe
,37040202,Bwerankori
,37040203,Doga
,37040204,Gasagara
,37040205,Gaseke
,37040206,Gasharu
,37040207,Kinanira
,37040208,Nyagahinga
,37040209,Ruboreza
,37040301,Bigabiro
,37040302,Buseso
,37040303,Kadobogo
,37040304,Karehe
,37040305,Kibirizi
,37040306,Ruvumbu
,37040401,Gituruka
,37040402,Kigarama
,37040504,Muhavu
,37040505,Muhororo
,37040506,Ruhingo
,37050101,Bagarama
,37050102,Gasharu
,37050103,Gitwa
,37050104,Kazibira
,37050105,Mpombo
,37050106,Musagara
,37050107,Remera
,37050108,Rushondi
,37050109,Rwangoma
,37050110,Rwisovu
,37050111,Ryarutungura
,37050201,Bisoro
,37050202,Gikomero
,37050203,Gitanga
,37050204,Kabagabo
,37050205,Kabuyekeru
,37050206,Mabungo
,37050207,Makoko
,37050208,Mikingo
,37050209,Murambi
,37050210,Nyagashinge
,37050211,Nyamirambo
,37050301,Gasayo
,37050302,Gikuyu
,37050303,Kavune
,37050304,Mujabagiro
,37050305,Murwa
,37050306,Ninzi
,37050307,Nyabageni
,37050308,Rugabano
,37050401,Gasharu
,37050402,Gitaba
,37050403,Kamasera
,37050404,Kijibamba
,37050405,Kirehe
,37050406,Mutusa
,37050407,Rwesero
,37050501,Byahi
,37050502,Gahumba
,37050503,Gihinga
,37050504,Gisunzu
,37050505,Kaduha
,37050506,Kamabuye
,37050507,Kamina
,37050508,Kibare
,37050509,Matara
,37050510,Mugohe
,37050511,Murambi
,37050512,Ntumba
,37050513,Rambira
,37060101,Bizenga
,37060102,Gataba
,37060103,Kabuyaga
,37060104,Kagarama
,37060105,Kivugiza
,37060106,Maseka
,37060107,Munini
,37060108,Nyagacaca
,37060109,Nyarusange
,37060110,Nyenyeri
,37060111,Rwakagaju
,37060201,Gakomeye
,37060202,Gatare
,37060203,Gisagara
,37060204,Gitwa
,37060205,Kajumiro
,37060206,Karambi
,37060207,Karehe
,37060208,Murambi
,37060301,Bujanga
,37060302,Kabaga
,37060303,Kigugu
,37060304,Kirambo
,37060305,Museke
,37060306,Nkero
,37060307,Ruganzu
,37060401,Baraguma
,37060402,Gasihe
,37060403,Gasumo
,37060404,Kamabuye
,37060405,Kamina
,37060406,Musasa
,37060407,Rambura
,37060408,Rugeyo
,37060501,Gakenke
,37060502,Gatebe
,37060503,Kamuramira
,37060504,Kibazi
,37060505,Marongi
,37060506,Nyarubura
,37060507,Ruganda
,37060508,Wamugeyo
,37070101,Bitare
,37070102,Gasamba
,37070103,Gikangaga
,37070104,Gitwa
,37070105,Kabeza
,37070106,Murambi
,37070107,Nyarugenge
,37070108,Rurembo
,37070109,Ryanyagahangara
,37070201,Giti
,37070202,Gitwe
,37070203,Kamina
,37070204,Karongi
,37070205,Kibiko
,37070206,Mburabuturo
,37070207,Rubingo
,37070208,Taba
,37070301,Bugarama
,37070302,Gaseke
,37070303,Kamukiza
,37070304,Kanombe
,37070305,Mugohe
,37070306,Munini
,37070307,Nyabitare
,37070308,Nyarusovu
,37070309,Rugano
,37070310,Rutiti
,37070401,Bizimba
,37070402,Cyankuba
,37070403,Gituntu
,37070404,Kabingo
,37070405,Kamagese
,37070406,Karambo
,37070407,Misirimbo
,37070408,Rubona
,37070409,Tetero
,37070410,Wibungo
,37070501,Amizero
,37070502,Cyivugiza
,37070503,Kageyo
,37070504,Nkomero
,37070505,Rubyiruko
,37070506,Rudaga
,37070507,Ruzibira
,37070508,Rwunamuka
,37070509,Tyazo
,37080101,Gitwa
,37080102,Muganza
,37080103,Nyamugari
,37080104,Nyamurira
,37080105,Rubona
,37080201,Kabuye
,37080202,Kanenge
,37080203,Karangiro
,37080204,Mwiyando
,37080205,Rwinkuba
,37080301,Gihaya
,37080302,Gitunda
,37080303,Mpinga
,37080304,Muhora
,37080305,Rujeberi
,37080306,Rukunguri
,37080401,Boli
,37080402,Kabisheshe
,37080403,Karehe
,37080404,Mbanda
,37080405,Nyabwinshi
,37080406,Nyagisozi
,37080407,Nyamiyaga
,37080408,Rutare
,37080501,Gakeri
,37080502,Gatagara
,37080503,Kamanu
,37080504,Nyagafunzo
,37080505,Nyagashikura
,37090108,Uwamugisha
,37090201,Gisenyi
,37090202,Kabuga
,37090203,Kaburiro
,37090204,Karambi
,37090205,Mitanga
,37090206,Mukoto
,37090207,Nduba
,37090208,Rubumba
,37090209,Rugote
,37090301,Gabiro
,37090302,Gacumbi
,37090303,Giseke
,37090304,Gisesero
,37090305,Kigarama
,37090306,Nyagacaca
,37090307,Nyakabingo
,37090308,Rusebeya
,37090401,Bunyamanza
,37090402,Gisheke
,37090403,Gitsimbwe
,37090404,Mushungo
,37090405,Nyabinaga
,37090406,Rubona
,37090407,Rwamiko
,37100101,Buhoro
,37100102,Gaseke
,37100103,Gasharu
,37100104,Gashwi
,37100105,Kabeza
,37100106,Kayenzi
,37100107,Murama
,37100108,Nyakabingo
,37100109,Rugarama
,37100110,Ryasagahara
,37100111,Wimana
,37100112,Wingabe
,37100201,Kamina
,37100202,Kanyenkondo
,37100203,Karamba
,37100204,Nyabihanga
,37100205,Rupango
,37100206,Ryagatari
,37100207,Ryarugamba
,37100301,Kajumiro
,37100302,Kanyege
,37100303,Mataba
,37100304,Musumba
,37100305,Mwasa
,37100306,Nyarunombe
,37100307,Rugote
,37100308,Rumamfu
,37100309,Rwankuba
,37100401,Bitaba
,37100402,Bunyamanza
,37100403,Butare
,37100404,Gatyazo
,37100405,Gitwa
,37100406,Kabuga
,37100407,Kazimba
,37100408,Kirehe
,37100409,Matare
,37100410,Munimba
,37100411,Nyakariba
,37100412,Rusozi
,37100413,Rutaragwe
,37100414,Rwambogo
,37100415,Rwamiko
,37100501,Bitega
,37100502,Bizi
,37100503,Cyijima
,37100504,Kagarama
,37100505,Kigandi
,37100506,Kirambira
,37100507,Nkuro
,37100508,Nyagahinga
,37100509,Nyarusange
,37100510,Wisovu
,37110101,Fumba
,37110102,Giko
,37110103,Gisebeya
,37110104,Kamashinge
,37110105,Kanyoni
,37110106,Kivumu
,37110107,Muramba
,37110108,Nyabumera
,37110201,Gabiro
,37110202,Gasharu
,37110203,Giti
,37110204,Kanombe
,37110205,Kigara
,37110206,Mikingo
,37110207,Nyamiheha
,37110208,Ruhanga
,37110209,Rukaragata
,37110301,Gatare
,37110302,Karambo
,37110303,Kizenga
,37110304,Murundo
,37110305,Nyagahima
,37110306,Nyakabande
,37110307,Uwamaheke
,37110401,Bigali
,37110402,Bisharara
,37110403,Bungo
,37110404,Cyinjira
,37110405,Cyiya
,37110406,Gitwa
,37110407,Nyarusiza
,37120101,Bunyenga
,37120102,Butsure
,37120103,Cyamuti
,37120104,Kabarore
,37120105,Kamahongo
,37120106,Kigarama
,37120107,Mariba
,37120108,Murambi
,37120109,Ruginga
,37120110,Rweru
,37120201,Gahwazi
,37120202,Gasebeya
,37120203,Gashashi
,37120204,Kabanda
,37120205,Kagarama
,37120206,Karambi
,37120207,Kibanda
,37120208,Mukarange
,37120209,Muremure
,37120210,Rugarama
,37120211,Shenyeri
,37120301,Buhinga
,37120302,Gahuhezi
,37120303,Gakoma
,37120304,Kabacuzi
,37120305,Kabukunzi
,37120306,Kamabera
,37120307,Kamuhoza
,37120308,Karango
,37120309,Mataba
,37120310,Murenge
,41040605,Nyarubuye
,41040701,Gahondo
,41040702,Gikingo
,41040703,Kagozi
,41040704,Karambi
,41040705,Kimagali
,41050101,Gatagara
,41050102,Gihinga
,41050103,Kamatongo
,41050104,Kanyoni
,43070306,Rugi
,43070307,Rutindo
,43070401,Cyabirego
,43070402,Gahura
,43070403,Gasizi
,43070404,Kabatwa
,43070405,Karyasenge
,43070406,Mitobo
,43070407,Nyakagezi
,43070408,Nyakigina
,44070209,Shyamba
,44070210,Sina
,44070301,Gitwe
,44070302,Kiraro
,44070303,Mubuga
,44070304,Musekera
,44070305,Mutungu
,44070306,Siganiro
,44080101,Bihanga
,44080102,Butare
,44110204,Gashiru
,44110205,Karambo
,44110206,Nyakabungo
,44110207,Rugarambiro
,44110301,Gasiza
,44110302,Gatare
,44110303,Kabaya
,44110304,Muhambo
,44110305,Rubara
,44110306,Rucyamo
,45210404,Nyakabingo
,45210405,Nyamiyaga
,45210501,Ituze
,45210502,Kabeza
,45210503,Kajyanjyali
,45210504,Rugali
,45210505,Runaba
,45210506,Ryamatebura
,51010101,Cyingara
,51010102,Janjagiro
,52020703,Kanunga
,52020704,Karama Centre
,52020705,Kavumu
,52020706,Kentarama
,52020707,Mabare
,52030101,Bugarama
,52030102,Buhongoro
,52030103,Kamate
,52030104,Kigazi
,52030105,Muzehe
,52110107,Ubumwe
,52110108,Urugwiro
,52110109,Urukundo
,52110110,Urumuri
,52110201,Agasasa
,52110202,Bukamba
,52110203,Gashenyi
,52110204,Gisenyi
,52110205,Huriro
,52110206,Isangano
,37120311,Nyarusange
,37120401,Buhokoro
,37120402,Bukiro
,37120403,Bukuri
,37120404,Gafunzo
,37120405,Gahabwa
,37120406,Gikombe
,37120407,Kazibo
,37120408,Nyange
,37120409,Taba
,37120410,Tundwe
,37120501,Bugiga
,37120502,Buhinga
,37120503,Kankoni
,37120504,Kanombe
,37120505,Kayenzi
,37120506,Murambi
,37120507,Nyamirundi
,37120508,Rebero
,37120509,Ruhonga
,37120510,Taba
,37130101,Bururi
,37130102,Gahira
,37130103,Gasumo
,37130104,Nkamba
,37130105,Uwakagano
,37130201,Gahisi
,37130202,Gasovu
,37130203,Kamatsira
,37130204,Ruhana
,37130205,Rwasa
,37130301,Gasebeya
,37130302,Gatagara
,37130303,Kaneke
,37130304,Kibavu
,37130305,Rudehero
,37130306,Rugomero
,37130401,Bigeyo
,37130402,Bunyenyezi
,37130403,Munini
,37130404,Murambi
,37130405,Nyakabingo
,37130406,Nyarwungo
,37130407,Ryarubasha
,37140101,Gashwati
,37140102,Gitaba
,37140103,Kadashya
,37140104,Kamuhumuza
,37140105,Karambo
,37140106,Rubiha
,37140107,Rukerereza
,37140108,Rusambu
,37140109,Rwamahwa
,37140110,Ryamashuri
,37140201,Gasharu
,37140202,Kacyiru
,37140203,Kagarama
,37140204,Kamabuye
,37140205,Kamonyi
,37140206,Karambi
,37140207,Kigabiro
,37140208,Kigenge
,37140209,Muko
,37140210,Nganzo
,37140211,Risansi
,37140212,Rukoma
,37140213,Wimpundu
,37140301,Bigutu
,37140302,Gihinga
,37140303,Giko
,37140304,Kanyovu
,37140305,Manzi
,37140306,Munini
,37140307,Nkomero
,37140308,Nyamuhunga
,37140309,Save
,37140401,Gacyamo
,37140402,Gakomeye
,37140403,Gasumo
,37140404,Gatanga
,37140405,Gikundamvura
,37140406,Kabusunzu
,37140407,Kamudende
,37140408,Mpinga
,37140409,Murambi
,37140410,Ngoboka
,37140411,Nkomero
,37140412,Nyarushwati
,37140413,Rugabano
,37140414,Rumuna
,37140415,Ryangange
,37150101,Busangati
,37150102,Gikombe
,37150103,Kabahande
,37150104,Nyakagano
,37150105,Nyakibingo
,37150106,Rubayi
,37150107,Rukohwa
,37150201,Gabiro
,37150202,Gasumo
,37150203,Mataba
,37150204,Mpishyi
,37150205,Ruzinga
,37150206,Rwabagoyi
,37150301,Bweranyange
,37150302,Karugero
,37150303,Karuhatana
,37150304,Karuhigi
,37150305,Kavo
,37150306,Rwonga
,37150401,Amahoro
,37150402,Bitaba
,37150403,Kabare
,37150404,Mpande
,37150405,Nyamateke
,37150406,Nyamihondo
,37150407,Rubavu
,37150501,Bugomba
,37150502,Busasamana
,37150503,Gasharu
,37150504,Kabere
,37150505,Karambo
,37150506,Ngoboka
,37150507,Taba
,41010101,Bukangano
,41010102,Buramba
,41010103,Gihemba
,41010104,Gitwa
,41010105,Kabingo
,41010106,Kabuga
,41010107,Musenyi
,41010108,Mushongi
,41010109,Nyangoyi
,41010110,Rubanda
,41010201,Bushyiga
,41010202,Gatete
,41010203,Gihora
,41010204,Gisiza
,41010205,Kirwa
,41010206,Mugenda I
,41010207,Mugenda Ii
,41010208,Nyamugali
,41010209,Rugaragara
,41010210,Rugerero
,41010301,Base
,41010302,Cyondo
,41010303,Gitovu
,41010304,Kabahama
,41010305,Kabeza
,41010306,Karambi
,41010307,Kiruli
,41010308,Mutima
,41020101,Gacyamo
,41020102,Gashinge
,41020103,Karambi
,41020104,Karugaju
,41020105,Kerera
,41020106,Kibiraro
,41020107,Kigabiro
,41020108,Kigarama
,41020109,Kisigiro
,41020110,Mayaga
,41020111,Muduha
,41020112,Muhondo
,41020113,Nyamiyaga
,41020114,Runyinya
,41020201,Bugoboka
,41020202,Byerwa
,41020203,Gasare
,41020204,Gasharu
,41020205,Gashinge
,41020206,Gatete
,41020207,Kantabo
,41020208,Kanunga
,41020209,Kizenga
,41020210,Kiziba
,41020211,Mataba
,41020212,Mitabi
,41020213,Mukarange
,41020214,Rwamiko
,41020301,Bugarama
,41020302,Cyinzuzi
,41020303,Gasango
,41020304,Kiboha
,41020305,Kivomo
,41020306,Mwenene
,41020307,Mwite
,41020308,Ngange
,41020309,Nyagisozi
,41020310,Rubara
,41020311,Rusine
,41020312,Ryinzovu
,41030101,Budaha
,41030102,Buhande
,41030103,Gitwa
,41030104,Karambi
,41030105,Remera
,41030106,Ruhanga
,41030107,Rulindo
,41030201,Buramira
,41030202,Cyiri
,41030203,Gashiru
,41030204,Karambo
,41030205,Kigamba
,41030206,Kivomo
,41030207,Ngarama
,41030208,Rugote
,41030301,Gitaba
,41030302,Muduha
,41030303,Murambo
,41030304,Rebero
,41030305,Rwanzu
,41030401,Buvumo
,41030402,Buyogoma
,41030403,Gatare
,41030404,Marembo
,41030405,Muko
,41030406,Mukoto
,41030407,Rusave
,41030501,Bubiro
,41030502,Byimana
,41030503,Gatenga
,41030504,Gifuba
,41030505,Karambi
,41030506,Nyenyeri
,41030507,Nyirangarama
,41030508,Remera
,41030509,Tare
,41030510,Terambere
,41040101,Gashana
,41040102,Gatwa
,41040103,Karambo
,41040104,Kibanda
,41040105,Rugarama
,41040201,Gasave
,41040202,Giko
,41040203,Kankanga
,41040204,Karambi
,41040205,Ryanyirakayobe
,41040301,Bunyana
,41040302,Gatare
,41040303,Gatenderi
,41040304,Gipfundo
,41040305,Gitabura
,41040306,Shagasha
,41040401,Gitaba
,41040402,Munini
,41040403,Nyarubuye
,41040404,Remera
,41040405,Rutabo
,41040501,Cyasenge
,41040502,Kajeneni
,41040503,Karambi
,41040504,Karambo
,41040505,Kavumo
,41040506,Kigarama
,41040601,Gakoma
,41040602,Mataba
,41040603,Murambo
,41040604,Nyamwiza
,41050105,Kavumu
,41050106,Kigarama
,41050107,Nyakabanga
,41050108,Rugaragara
,41050201,Cyanya
,41050202,Gitabage
,41050203,Karambo
,41050204,Marembo
,41050205,Ngabitsinze
,41050206,Nyamugali
,41050207,Remera
,41050208,Rusagara
,41050301,Gasekabuye
,41050302,Gaseke
,41050303,Gasizi
,41050304,Gihuke
,41050305,Kirambo
,41050306,Munini
,41050307,Munoga
,41050308,Musenyi
,41060101,Gitandi
,41060102,Karambo
,41060103,Karengeri
,41060104,Kibande
,41060105,Kibogora
,41060106,Nyagatovu
,41060107,Sove
,41060201,Buyaga
,41060202,Gahinga
,41060203,Kibuye
,41060204,Kidomo
,41060205,Murambo
,41060206,Nganzo
,41060207,Rugaragara
,41060208,Rusayu
,41060301,Kabanda
,41060302,Karambi
,41060303,Kirwa
,41060304,Kivumu
,41060305,Nturo
,41060306,Nyabisasa
,41060307,Sakara
,41070101,Akamiyove
,41070102,Barayi
,41070103,Bunahi
,41070104,Gisekuru
,41070105,Kinihira
,41070106,Ndorandi
,41070201,Buhita
,41070202,Bwishya
,41070203,Gatembe
,41070204,Magezi
,41070205,Mutoyi
,41070206,Ntunguru
,41070301,Buhunde
,41070302,Cyogo
,41070303,Gatare
,41070304,Kigali
,41070305,Kiyebe
,41070401,Kabuga
,41070402,Karambi
,41070403,Kirwa
,41070404,Ndusu
,41070405,Rugundu
,41070406,Taba
,41080101,Kabere
,41080102,Ndago
,41080103,Ruberano
,41080104,Rwili
,41080201,Gakenke
,41080202,Gatete
,41080203,Gatovu
,41080204,Kabeza
,41080205,Karambi
,41080206,Songa
,41080207,Wamahoro
,41080301,Gaseke
,41080302,Gasharu
,41080303,Nyantabo
,41080304,Runyinya
,41080305,Rwintare
,41080401,Gako
,41080402,Kibuye
,41080403,Kirenge
,41080404,Murambi
,41080405,Nyakarekare
,41080406,Rutabo
,41080501,Akamanama
,41080502,Gishinge
,41080503,Karambi
,41080504,Kibingwe
,41080505,Mugomero
,41080506,Ryarubuguza
,41080601,Cyasuri
,41080602,Kibanda
,41080603,Nyamiyaga
,41080604,Rugarama
,41080605,Rusongati
,41080606,Rusumo
,41090101,Gisiza
,41090102,Kanunga
,41090103,Karambi
,41090104,Kigarama
,41090105,Nyakibande
,41090106,Nyakizu
,41090107,Rubaya
,41090201,Gacyamo
,41090202,Marenge
,41090203,Nyakabungo
,41090204,Rukurazo
,41090301,Gasenga
,41090302,Musega
,41090303,Nyarurembo
,41090304,Rebero
,41090401,Kabeza
,41090402,Kabuga
,41090403,Kigomwa
,41090404,Marembo
,41090405,Rusenyi
,41090501,Agasharu
,41090502,Amataba
,41090503,Nyabinyana
,41090504,Rusine
,41090505,Umubuga
,41090506,Umutagata
,41100101,Buhira
,41100102,Bukoro
,41100103,Gasama
,41100104,Gihonga
,41100105,Kalindi
,41100106,Kibamba
,41100107,Kibaya
,41100108,Kinini Ya Mbogo
,41100109,Ruhanya
,41100110,Rwambogo
,41100201,Bukongi
,41100202,Buraro
,41100203,Buyanja
,41100204,Gitaba
